,ticket_id,user_id,company_id,issue_category,created_at,match_id,staff_id,matched_at,company_name,company_size,wait_time,wait_time_minutes
844,845,63,1,General Inquiry,2024-06-19 07:06:03.967908,845,15,2024-06-19 07:06:05.967908,Company_1,12,0 days 00:00:02,0.03333333333333333
845,846,91,32,Technical,2024-04-10 07:44:52.967908,846,44,2024-04-10 07:52:34.967908,Company_32,47,0 days 00:07:42,7.7
846,847,57,10,Account,2024-07-14 04:20:01.967908,847,31,2024-07-14 04:24:41.967908,Company_10,12,0 days 00:04:40,4.666666666666667
847,848,30,22,Billing,2024-07-16 11:36:38.967908,848,21,2024-07-16 11:40:12.967908,Company_22,5,0 days 00:03:34,3.566666666666667
848,849,80,2,Technical,2024-05-27 16:48:59.967908,849,41,2024-05-27 17:40:56.967908,Company_2,6,0 days 00:51:57,51.95
849,850,68,12,Account,2024-05-20 13:46:08.967908,850,46,2024-05-20 13:51:53.967908,Company_12,4,0 days 00:05:45,5.75
850,851,60,21,Technical,2024-06-17 04:14:33.967908,851,45,2024-06-17 04:19:57.967908,Company_21,31,0 days 00:05:24,5.4
851,852,2,39,Technical,2024-04-02 22:20:59.967908,852,26,2024-04-02 22:23:04.967908,Company_39,1,0 days 00:02:05,2.0833333333333335
852,853,584,22,Technical,2024-04-09 19:06:00.967908,853,38,2024-04-09 19:07:30.967908,Company_22,5,0 days 00:01:30,1.5
853,854,76,8,Technical,2024-05-11 21:20:17.967908,854,36,2024-05-11 21:22:29.967908,Company_8,15,0 days 00:02:12,2.2
854,855,39,45,Account,2024-03-02 12:28:54.967908,855,17,2024-03-02 12:34:08.967908,Company_45,1,0 days 00:05:14,5.233333333333333
855,856,87,4,Technical,2024-07-04 00:44:36.967908,856,3,2024-07-04 01:14:12.967908,Company_4,33,0 days 00:29:36,29.6
856,857,52,7,Technical,2024-04-11 22:58:22.967908,857,14,2024-04-11 23:05:41.967908,Company_7,35,0 days 00:07:19,7.316666666666666
857,858,58,4,Billing,2024-04-02 00:12:09.967908,858,49,2024-04-02 00:13:52.967908,Company_4,33,0 days 00:01:43,1.7166666666666666
858,859,15,42,Technical,2024-04-09 05:40:03.967908,859,13,2024-04-09 05:43:42.967908,Company_42,8,0 days 00:03:39,3.65
859,860,48,40,General Inquiry,2024-04-21 16:32:46.967908,860,41,2024-04-21 17:37:56.967908,Company_40,8,0 days 01:05:10,65.16666666666667
860,861,962,41,Technical,2024-04-18 13:20:16.967908,861,27,2024-04-18 13:23:32.967908,Company_41,15,0 days 00:03:16,3.2666666666666666
861,862,91,32,Technical,2024-08-07 21:11:24.967908,862,1,2024-08-07 21:11:25.967908,Company_32,47,0 days 00:00:01,0.016666666666666666
862,863,47,48,Account,2024-05-31 08:40:30.967908,863,17,2024-05-31 08:40:49.967908,Company_48,21,0 days 00:00:19,0.31666666666666665
863,864,541,7,General Inquiry,2024-03-03 02:54:08.967908,864,48,2024-03-03 02:56:24.967908,Company_7,35,0 days 00:02:16,2.2666666666666666
864,865,69,48,Technical,2024-03-14 08:15:11.967908,865,50,2024-03-14 08:21:59.967908,Company_48,21,0 days 00:06:48,6.8
865,866,94,33,Technical,2024-03-16 18:18:18.967908,866,34,2024-03-16 18:19:53.967908,Company_33,7,0 days 00:01:35,1.5833333333333333
866,867,68,12,Technical,2024-04-01 09:08:23.967908,867,14,2024-04-01 09:08:26.967908,Company_12,4,0 days 00:00:03,0.05
867,868,79,8,Technical,2024-04-30 20:27:25.967908,868,17,2024-04-30 20:32:54.967908,Company_8,15,0 days 00:05:29,5.483333333333333
868,869,23,43,General Inquiry,2024-06-30 05:25:25.967908,869,3,2024-06-30 05:43:32.967908,Company_43,6,0 days 00:18:07,18.116666666666667
869,870,13,13,Billing,2024-03-17 03:30:26.967908,870,34,2024-03-17 03:33:41.967908,Company_13,9,0 days 00:03:15,3.25
870,871,27,35,Technical,2024-07-02 15:32:06.967908,871,40,2024-07-02 15:32:10.967908,Company_35,16,0 days 00:00:04,0.06666666666666667
871,872,5,35,Technical,2024-03-29 00:28:33.967908,872,25,2024-03-29 00:28:37.967908,Company_35,16,0 days 00:00:04,0.06666666666666667
872,873,250,32,Technical,2024-02-28 22:42:41.967908,873,2,2024-02-28 22:48:01.967908,Company_32,47,0 days 00:05:20,5.333333333333333
873,874,721,29,Billing,2024-05-07 00:48:28.967908,874,34,2024-05-07 00:56:57.967908,Company_29,4,0 days 00:08:29,8.483333333333333
874,875,52,7,Billing,2024-05-05 14:56:02.967908,875,26,2024-05-05 15:03:45.967908,Company_7,35,0 days 00:07:43,7.716666666666667
875,876,62,42,Account,2024-04-20 17:24:08.967908,876,31,2024-04-20 17:30:03.967908,Company_42,8,0 days 00:05:55,5.916666666666667
876,877,34,4,Technical,2024-05-31 20:08:04.967908,877,9,2024-05-31 20:19:49.967908,Company_4,33,0 days 00:11:45,11.75
877,878,404,48,General Inquiry,2024-05-16 22:44:52.967908,878,30,2024-05-16 22:50:11.967908,Company_48,21,0 days 00:05:19,5.316666666666666
878,879,395,4,Technical,2024-05-07 05:01:54.967908,879,20,2024-05-07 05:06:18.967908,Company_4,33,0 days 00:04:24,4.4
879,880,93,7,Technical,2024-02-28 13:33:45.967908,880,21,2024-02-28 13:37:15.967908,Company_7,35,0 days 00:03:30,3.5
880,881,60,21,Technical,2024-03-27 15:18:05.967908,881,29,2024-03-27 15:24:37.967908,Company_21,31,0 days 00:06:32,6.533333333333333
881,882,71,23,Technical,2024-07-27 04:56:15.967908,882,25,2024-07-27 05:13:25.967908,Company_23,7,0 days 00:17:10,17.166666666666668
882,883,40,7,Account,2024-05-08 01:23:38.967908,883,38,2024-05-08 01:28:51.967908,Company_7,35,0 days 00:05:13,5.216666666666667
883,884,25,4,Technical,2024-05-02 02:28:36.967908,884,44,2024-05-02 02:30:01.967908,Company_4,33,0 days 00:01:25,1.4166666666666667
884,885,9,32,General Inquiry,2024-08-10 04:14:10.967908,885,25,2024-08-10 04:15:16.967908,Company_32,47,0 days 00:01:06,1.1
885,886,61,40,Technical,2024-07-14 22:53:29.967908,886,9,2024-07-14 23:00:30.967908,Company_40,8,0 days 00:07:01,7.016666666666667
886,887,97,32,Account,2024-06-08 21:23:26.967908,887,39,2024-06-08 21:24:12.967908,Company_32,47,0 days 00:00:46,0.7666666666666667
887,888,40,7,Billing,2024-06-30 12:45:19.967908,888,44,2024-06-30 12:50:24.967908,Company_7,35,0 days 00:05:05,5.083333333333333
888,889,92,35,Billing,2024-02-20 06:24:31.967908,889,26,2024-02-20 06:29:28.967908,Company_35,16,0 days 00:04:57,4.95
889,890,19,10,Account,2024-07-31 20:02:38.967908,890,37,2024-07-31 20:04:34.967908,Company_10,12,0 days 00:01:56,1.9333333333333333
890,891,65,20,Technical,2024-08-05 11:32:27.967908,891,16,2024-08-05 11:44:52.967908,Company_20,1,0 days 00:12:25,12.416666666666666
891,892,51,39,Technical,2024-07-14 03:18:45.967908,892,37,2024-07-14 03:20:58.967908,Company_39,1,0 days 00:02:13,2.216666666666667
892,893,16,32,Account,2024-06-07 06:17:41.967908,893,12,2024-06-07 06:38:02.967908,Company_32,47,0 days 00:20:21,20.35
893,894,1,4,Technical,2024-04-30 08:05:14.967908,894,24,2024-04-30 08:23:07.967908,Company_4,33,0 days 00:17:53,17.883333333333333
894,895,63,1,Technical,2024-05-19 02:16:12.967908,895,26,2024-05-19 02:21:57.967908,Company_1,12,0 days 00:05:45,5.75
895,896,849,26,Technical,2024-02-17 14:51:39.967908,896,20,2024-02-17 14:59:03.967908,Company_26,8,0 days 00:07:24,7.4
896,897,37,10,Technical,2024-04-24 18:41:53.967908,897,9,2024-04-24 18:49:27.967908,Company_10,12,0 days 00:07:34,7.566666666666666
897,898,28,28,Technical,2024-04-14 11:01:08.967908,898,23,2024-04-14 11:06:59.967908,Company_28,10,0 days 00:05:51,5.85
898,899,87,4,General Inquiry,2024-07-11 18:49:54.967908,899,39,2024-07-11 18:52:11.967908,Company_4,33,0 days 00:02:17,2.283333333333333
899,900,27,35,Billing,2024-05-02 04:51:10.967908,900,29,2024-05-02 05:14:33.967908,Company_35,16,0 days 00:23:23,23.383333333333333
900,901,89,49,Account,2024-07-31 04:44:20.967908,901,31,2024-07-31 04:52:41.967908,Company_49,10,0 days 00:08:21,8.35
901,902,51,39,Technical,2024-08-07 14:44:02.967908,902,19,2024-08-07 14:45:33.967908,Company_39,1,0 days 00:01:31,1.5166666666666666
902,903,39,45,Account,2024-07-27 18:09:40.967908,903,20,2024-07-27 18:12:52.967908,Company_45,1,0 days 00:03:12,3.2
903,904,98,26,Technical,2024-05-07 20:09:50.967908,904,23,2024-05-07 20:10:38.967908,Company_26,8,0 days 00:00:48,0.8
904,905,45,9,General Inquiry,2024-05-30 23:40:22.967908,905,43,2024-05-30 23:41:46.967908,Company_9,4,0 days 00:01:24,1.4
905,906,96,32,General Inquiry,2024-07-10 15:03:31.967908,906,27,2024-07-10 15:31:13.967908,Company_32,47,0 days 00:27:42,27.7
906,907,90,7,Technical,2024-07-08 03:01:34.967908,907,30,2024-07-08 03:05:00.967908,Company_7,35,0 days 00:03:26,3.433333333333333
907,908,71,23,Billing,2024-06-01 12:32:39.967908,908,21,2024-06-01 12:33:18.967908,Company_23,7,0 days 00:00:39,0.65
908,909,10,33,Billing,2024-07-20 19:02:21.967908,909,44,2024-07-20 19:06:14.967908,Company_33,7,0 days 00:03:53,3.8833333333333333
909,910,85,45,Technical,2024-06-12 14:44:38.967908,910,35,2024-06-12 14:48:27.967908,Company_45,1,0 days 00:03:49,3.816666666666667
910,911,93,7,Billing,2024-08-08 19:29:14.967908,911,49,2024-08-08 19:41:38.967908,Company_7,35,0 days 00:12:24,12.4
911,912,731,48,Technical,2024-03-30 07:10:05.967908,912,7,2024-03-30 07:12:19.967908,Company_48,21,0 days 00:02:14,2.2333333333333334
912,913,32,21,Billing,2024-05-21 06:41:51.967908,913,22,2024-05-21 06:43:39.967908,Company_21,31,0 days 00:01:48,1.8
913,914,36,32,Account,2024-03-30 01:57:44.967908,914,10,2024-03-30 01:57:49.967908,Company_32,47,0 days 00:00:05,0.08333333333333333
914,915,91,32,Technical,2024-04-09 11:21:14.967908,915,23,2024-04-09 11:26:15.967908,Company_32,47,0 days 00:05:01,5.016666666666667
915,916,62,42,Billing,2024-05-11 02:31:34.967908,916,15,2024-05-11 02:35:52.967908,Company_42,8,0 days 00:04:18,4.3
916,917,44,4,General Inquiry,2024-05-20 18:38:20.967908,917,30,2024-05-20 18:41:13.967908,Company_4,33,0 days 00:02:53,2.8833333333333333
917,918,99,4,Billing,2024-02-22 02:38:55.967908,918,34,2024-02-22 02:41:01.967908,Company_4,33,0 days 00:02:06,2.1
918,919,86,7,Technical,2024-05-01 23:35:21.967908,919,13,2024-05-01 23:38:28.967908,Company_7,35,0 days 00:03:07,3.1166666666666667
919,920,555,7,Billing,2024-04-21 17:51:37.967908,920,4,2024-04-21 18:36:01.967908,Company_7,35,0 days 00:44:24,44.4
920,921,87,4,Account,2024-06-25 08:33:37.967908,921,18,2024-06-25 08:33:56.967908,Company_4,33,0 days 00:00:19,0.31666666666666665
921,922,33,1,Account,2024-06-27 08:24:50.967908,922,23,2024-06-27 08:26:26.967908,Company_1,12,0 days 00:01:36,1.6
922,923,24,21,Technical,2024-07-20 10:59:46.967908,923,33,2024-07-20 11:04:07.967908,Company_21,31,0 days 00:04:21,4.35
923,924,40,7,General Inquiry,2024-05-04 23:38:08.967908,924,34,2024-05-04 23:56:23.967908,Company_7,35,0 days 00:18:15,18.25
924,925,192,32,Account,2024-07-06 02:18:47.967908,925,34,2024-07-06 02:29:25.967908,Company_32,47,0 days 00:10:38,10.633333333333333
925,926,87,4,Billing,2024-03-19 12:32:51.967908,926,36,2024-03-19 12:33:15.967908,Company_4,33,0 days 00:00:24,0.4
926,927,702,42,Technical,2024-07-28 16:25:25.967908,927,35,2024-07-28 16:35:33.967908,Company_42,8,0 days 00:10:08,10.133333333333333
927,928,46,6,Technical,2024-05-17 05:34:45.967908,928,17,2024-05-17 05:38:01.967908,Company_6,5,0 days 00:03:16,3.2666666666666666
928,929,94,33,Account,2024-08-13 00:45:28.967908,929,28,2024-08-13 00:46:23.967908,Company_33,7,0 days 00:00:55,0.9166666666666666
929,930,46,6,Technical,2024-03-12 06:10:19.967908,930,14,2024-03-12 06:10:39.967908,Company_6,5,0 days 00:00:20,0.3333333333333333
930,931,100,41,Technical,2024-06-16 07:18:39.967908,931,34,2024-06-16 07:19:28.967908,Company_41,15,0 days 00:00:49,0.8166666666666667
931,932,84,8,General Inquiry,2024-05-30 04:34:47.967908,932,48,2024-05-30 04:36:45.967908,Company_8,15,0 days 00:01:58,1.9666666666666666
932,933,53,43,Technical,2024-02-21 17:03:21.967908,933,11,2024-02-21 17:06:54.967908,Company_43,6,0 days 00:03:33,3.55
933,934,84,8,Account,2024-08-10 13:58:41.967908,934,13,2024-08-10 14:02:28.967908,Company_8,15,0 days 00:03:47,3.783333333333333
934,935,66,7,General Inquiry,2024-05-02 23:39:02.967908,935,33,2024-05-02 23:42:16.967908,Company_7,35,0 days 00:03:14,3.2333333333333334
935,936,7,1,Billing,2024-06-10 09:48:12.967908,936,2,2024-06-10 09:50:18.967908,Company_1,12,0 days 00:02:06,2.1
936,937,86,7,Account,2024-06-05 01:38:26.967908,937,34,2024-06-05 01:47:46.967908,Company_7,35,0 days 00:09:20,9.333333333333334
937,938,22,32,Account,2024-06-24 05:11:10.967908,938,29,2024-06-24 05:28:25.967908,Company_32,47,0 days 00:17:15,17.25
938,939,66,7,Technical,2024-02-21 17:41:16.967908,939,37,2024-02-21 17:43:17.967908,Company_7,35,0 days 00:02:01,2.0166666666666666
939,940,16,32,Account,2024-03-03 18:36:24.967908,940,4,2024-03-03 18:46:51.967908,Company_32,47,0 days 00:10:27,10.45
940,941,19,10,Technical,2024-06-20 06:48:49.967908,941,12,2024-06-20 06:50:34.967908,Company_10,12,0 days 00:01:45,1.75
941,942,35,2,Account,2024-05-09 16:51:49.967908,942,26,2024-05-09 16:51:58.967908,Company_2,6,0 days 00:00:09,0.15
942,943,81,31,Account,2024-03-13 19:47:19.967908,943,28,2024-03-13 19:57:35.967908,Company_31,4,0 days 00:10:16,10.266666666666667
943,944,30,22,Billing,2024-08-02 19:12:12.967908,944,3,2024-08-02 19:26:33.967908,Company_22,5,0 days 00:14:21,14.35
944,945,69,48,Account,2024-05-16 03:03:14.967908,945,20,2024-05-16 03:25:49.967908,Company_48,21,0 days 00:22:35,22.583333333333332
945,946,471,41,Technical,2024-03-22 18:18:07.967908,946,10,2024-03-22 18:21:33.967908,Company_41,15,0 days 00:03:26,3.433333333333333
946,947,81,31,Technical,2024-02-26 05:43:36.967908,947,18,2024-02-26 05:52:28.967908,Company_31,4,0 days 00:08:52,8.866666666666667
947,948,66,7,Technical,2024-04-06 23:47:58.967908,948,27,2024-04-06 23:57:10.967908,Company_7,35,0 days 00:09:12,9.2
948,949,37,10,Technical,2024-04-30 02:08:07.967908,949,31,2024-04-30 02:13:25.967908,Company_10,12,0 days 00:05:18,5.3
949,950,74,48,Technical,2024-04-20 00:57:26.967908,950,27,2024-04-20 01:02:36.967908,Company_48,21,0 days 00:05:10,5.166666666666667
950,951,88,21,Technical,2024-03-28 13:47:30.967908,951,42,2024-03-28 13:53:28.967908,Company_21,31,0 days 00:05:58,5.966666666666667
951,952,9,32,Account,2024-05-14 18:26:08.967908,952,1,2024-05-14 18:27:18.967908,Company_32,47,0 days 00:01:10,1.1666666666666667
952,953,35,2,Technical,2024-04-19 22:35:42.967908,953,6,2024-04-19 22:42:50.967908,Company_2,6,0 days 00:07:08,7.133333333333334
953,954,82,22,Technical,2024-04-22 00:14:59.967908,954,11,2024-04-22 00:18:33.967908,Company_22,5,0 days 00:03:34,3.566666666666667
954,955,7,1,Technical,2024-07-13 06:58:15.967908,955,34,2024-07-13 07:06:58.967908,Company_1,12,0 days 00:08:43,8.716666666666667
955,956,687,32,Billing,2024-08-05 06:48:10.967908,956,39,2024-08-05 06:53:26.967908,Company_32,47,0 days 00:05:16,5.266666666666667
956,957,80,2,Billing,2024-04-30 02:14:22.967908,957,20,2024-04-30 02:15:22.967908,Company_2,6,0 days 00:01:00,1.0
957,958,24,21,Technical,2024-04-10 12:09:11.967908,958,21,2024-04-10 12:11:35.967908,Company_21,31,0 days 00:02:24,2.4
958,959,90,7,Technical,2024-07-11 12:00:11.967908,959,21,2024-07-11 12:02:07.967908,Company_7,35,0 days 00:01:56,1.9333333333333333
959,960,34,4,Technical,2024-07-27 00:25:53.967908,960,18,2024-07-27 00:29:13.967908,Company_4,33,0 days 00:03:20,3.3333333333333335
960,961,52,7,General Inquiry,2024-05-08 08:01:04.967908,961,21,2024-05-08 08:01:58.967908,Company_7,35,0 days 00:00:54,0.9
961,962,9,32,Billing,2024-04-05 11:03:13.967908,962,19,2024-04-05 11:07:27.967908,Company_32,47,0 days 00:04:14,4.233333333333333
962,963,22,32,General Inquiry,2024-07-27 14:21:00.967908,963,4,2024-07-27 14:27:46.967908,Company_32,47,0 days 00:06:46,6.766666666666667
963,964,14,4,Technical,2024-03-03 09:05:38.967908,964,13,2024-03-03 09:10:49.967908,Company_4,33,0 days 00:05:11,5.183333333333334
964,965,88,21,Account,2024-05-17 19:10:19.967908,965,18,2024-05-17 19:17:08.967908,Company_21,31,0 days 00:06:49,6.816666666666666
965,966,51,39,Technical,2024-02-20 05:42:57.967908,966,29,2024-02-20 05:47:26.967908,Company_39,1,0 days 00:04:29,4.483333333333333
966,967,48,40,Technical,2024-07-10 22:05:21.967908,967,25,2024-07-10 22:09:48.967908,Company_40,8,0 days 00:04:27,4.45
967,968,25,4,Technical,2024-05-31 05:15:29.967908,968,13,2024-05-31 05:17:12.967908,Company_4,33,0 days 00:01:43,1.7166666666666666
968,969,32,21,Technical,2024-02-26 14:07:11.967908,969,27,2024-02-26 14:10:14.967908,Company_21,31,0 days 00:03:03,3.05
969,970,79,8,General Inquiry,2024-04-24 10:19:00.967908,970,19,2024-04-24 11:14:56.967908,Company_8,15,0 days 00:55:56,55.93333333333333
970,971,72,32,Technical,2024-03-31 00:20:03.967908,971,49,2024-03-31 00:30:07.967908,Company_32,47,0 days 00:10:04,10.066666666666666
971,972,9,32,General Inquiry,2024-06-21 17:16:27.967908,972,1,2024-06-21 17:19:11.967908,Company_32,47,0 days 00:02:44,2.7333333333333334
972,973,36,32,Technical,2024-02-29 19:10:05.967908,973,38,2024-02-29 19:10:15.967908,Company_32,47,0 days 00:00:10,0.16666666666666666
973,974,72,32,Billing,2024-07-17 04:11:35.967908,974,19,2024-07-17 04:16:15.967908,Company_32,47,0 days 00:04:40,4.666666666666667
974,975,78,10,Technical,2024-06-22 00:46:48.967908,975,1,2024-06-22 00:51:02.967908,Company_10,12,0 days 00:04:14,4.233333333333333
975,976,2,39,General Inquiry,2024-02-24 06:59:59.967908,976,40,2024-02-24 07:03:31.967908,Company_39,1,0 days 00:03:32,3.533333333333333
976,977,30,22,Billing,2024-07-11 22:21:53.967908,977,17,2024-07-11 22:25:59.967908,Company_22,5,0 days 00:04:06,4.1
977,978,85,45,Billing,2024-02-22 11:59:36.967908,978,21,2024-02-22 12:02:25.967908,Company_45,1,0 days 00:02:49,2.816666666666667
978,979,38,23,Technical,2024-04-04 11:48:25.967908,979,22,2024-04-04 11:50:25.967908,Company_23,7,0 days 00:02:00,2.0
979,980,72,32,Account,2024-03-26 04:28:17.967908,980,15,2024-03-26 04:28:18.967908,Company_32,47,0 days 00:00:01,0.016666666666666666
980,981,700,28,Technical,2024-07-28 10:28:23.967908,981,50,2024-07-28 10:28:36.967908,Company_28,10,0 days 00:00:13,0.21666666666666667
981,982,19,10,General Inquiry,2024-02-20 10:21:39.967908,982,39,2024-02-20 10:27:22.967908,Company_10,12,0 days 00:05:43,5.716666666666667
982,983,88,21,Account,2024-06-16 03:01:02.967908,983,48,2024-06-16 03:07:06.967908,Company_21,31,0 days 00:06:04,6.066666666666666
983,984,25,4,Billing,2024-03-17 01:32:11.967908,984,39,2024-03-17 01:35:57.967908,Company_4,33,0 days 00:03:46,3.7666666666666666
984,985,84,8,Billing,2024-04-02 19:05:00.967908,985,32,2024-04-02 19:09:53.967908,Company_8,15,0 days 00:04:53,4.883333333333334
985,986,49,32,Technical,2024-03-11 23:36:56.967908,986,49,2024-03-11 23:48:21.967908,Company_32,47,0 days 00:11:25,11.416666666666666
986,987,70,10,Technical,2024-05-18 10:20:16.967908,987,4,2024-05-18 10:24:28.967908,Company_10,12,0 days 00:04:12,4.2
987,988,54,26,General Inquiry,2024-06-25 11:17:15.967908,988,44,2024-06-25 11:18:31.967908,Company_26,8,0 days 00:01:16,1.2666666666666666
988,989,48,40,Account,2024-03-09 16:28:36.967908,989,45,2024-03-09 16:30:08.967908,Company_40,8,0 days 00:01:32,1.5333333333333334
989,990,23,43,Billing,2024-06-04 23:40:19.967908,990,32,2024-06-04 23:53:37.967908,Company_43,6,0 days 00:13:18,13.3
990,991,871,1,Technical,2024-03-29 19:10:18.967908,991,4,2024-03-29 19:14:39.967908,Company_1,12,0 days 00:04:21,4.35
991,992,1,4,Technical,2024-05-16 18:35:55.967908,992,1,2024-05-16 18:36:33.967908,Company_4,33,0 days 00:00:38,0.6333333333333333
992,993,12,4,Account,2024-07-01 07:07:34.967908,993,33,2024-07-01 07:09:17.967908,Company_4,33,0 days 00:01:43,1.7166666666666666
993,994,519,32,Technical,2024-04-06 05:33:55.967908,994,7,2024-04-06 05:38:17.967908,Company_32,47,0 days 00:04:22,4.366666666666666
994,995,31,24,Technical,2024-07-14 09:23:15.967908,995,9,2024-07-14 09:28:44.967908,Company_24,1,0 days 00:05:29,5.483333333333333
995,996,87,4,Technical,2024-04-28 02:33:34.967908,996,1,2024-04-28 02:41:27.967908,Company_4,33,0 days 00:07:53,7.883333333333334
996,997,71,23,Billing,2024-03-20 01:20:14.967908,997,16,2024-03-20 01:28:01.967908,Company_23,7,0 days 00:07:47,7.783333333333333
997,998,76,8,Technical,2024-06-13 03:02:52.967908,998,18,2024-06-13 03:05:23.967908,Company_8,15,0 days 00:02:31,2.5166666666666666
998,999,85,45,Technical,2024-06-13 09:21:42.967908,999,47,2024-06-13 09:30:42.967908,Company_45,1,0 days 00:09:00,9.0
999,1000,24,21,Account,2024-07-10 16:58:10.967908,1000,6,2024-07-10 17:14:00.967908,Company_21,31,0 days 00:15:50,15.833333333333334
1000,1001,88,21,Technical,2024-07-04 23:10:14.967908,1001,2,2024-07-04 23:13:39.967908,Company_21,31,0 days 00:03:25,3.4166666666666665
1001,1002,30,22,Technical,2024-03-09 17:08:42.967908,1002,9,2024-03-09 17:15:30.967908,Company_22,5,0 days 00:06:48,6.8
1002,1003,33,1,Technical,2024-07-16 12:09:22.967908,1003,4,2024-07-16 12:10:51.967908,Company_1,12,0 days 00:01:29,1.4833333333333334
