"ticket_id","user_id","company_id","issue_category","created_at","match_id","ticket_id","staff_id","matched_at","company_id","company_name","company_size","wait_time","wait_time_exceeded"
"1159","91","32","Technical","2024-04-17 17:56:36.967908","1159","1159","24","2024-04-17 17:59:37.967908","32","Company_32","47","00:03:01","0"
"1160","85","45","Technical","2024-03-10 16:32:55.967908","1160","1160","40","2024-03-10 16:37:53.967908","45","Company_45","1","00:04:58","0"
"1161","28","28","Billing","2024-07-09 17:27:36.967908","1161","1161","14","2024-07-09 17:32:16.967908","28","Company_28","10","00:04:40","0"
"1162","596","49","General Inquiry","2024-05-30 12:41:25.967908","1162","1162","28","2024-05-30 12:45:52.967908","49","Company_49","10","00:04:27","0"
"1163","41","19","Billing","2024-07-13 11:26:39.967908","1163","1163","11","2024-07-13 11:28:14.967908","19","Company_19","2","00:01:35","0"
"1164","26","32","General Inquiry","2024-06-29 11:46:43.967908","1164","1164","6","2024-06-29 11:58:41.967908","32","Company_32","47","00:11:58","0"
"1165","894","35","Billing","2024-03-23 10:14:38.967908","1165","1165","25","2024-03-23 10:16:26.967908","35","Company_35","16","00:01:48","0"
"1166","96","32","Account","2024-03-24 16:01:44.967908","1166","1166","1","2024-03-24 16:02:07.967908","32","Company_32","47","00:00:23","0"
"1167","71","23","Technical","2024-03-29 11:48:31.967908","1167","1167","25","2024-03-29 11:49:55.967908","23","Company_23","7","00:01:24","0"
"1168","55","40","Billing","2024-07-08 21:31:49.967908","1168","1168","2","2024-07-08 21:33:55.967908","40","Company_40","8","00:02:06","0"
"1169","81","31","Technical","2024-05-20 11:54:44.967908","1169","1169","32","2024-05-20 11:57:07.967908","31","Company_31","4","00:02:23","0"
"1170","672","40","Technical","2024-04-10 03:57:53.967908","1170","1170","13","2024-04-10 04:04:53.967908","40","Company_40","8","00:07:00","0"
"1171","60","21","Billing","2024-07-06 04:11:39.967908","1171","1171","33","2024-07-06 04:25:37.967908","21","Company_21","31","00:13:58","0"
"1172","83","3","Billing","2024-06-09 23:03:26.967908","1172","1172","32","2024-06-09 23:05:15.967908","3","Company_3","14","00:01:49","0"
"1173","33","1","Technical","2024-07-13 02:12:32.967908","1173","1173","24","2024-07-13 02:16:52.967908","1","Company_1","12","00:04:20","0"
"1174","76","8","Billing","2024-05-28 08:22:06.967908","1174","1174","27","2024-05-28 08:25:26.967908","8","Company_8","15","00:03:20","0"
"1175","22","32","Account","2024-06-11 08:37:47.967908","1175","1175","4","2024-06-11 08:40:59.967908","32","Company_32","47","00:03:12","0"
"1176","55","40","Billing","2024-04-11 10:15:10.967908","1176","1176","24","2024-04-11 10:19:17.967908","40","Company_40","8","00:04:07","0"
"1177","100","41","Technical","2024-03-06 23:52:08.967908","1177","1177","23","2024-03-07 00:00:04.967908","41","Company_41","15","00:07:56","0"
"1178","3","4","Account","2024-07-27 03:42:45.967908","1178","1178","29","2024-07-27 03:49:27.967908","4","Company_4","33","00:06:42","0"
"1179","73","13","Billing","2024-03-25 04:02:12.967908","1179","1179","34","2024-03-25 04:04:02.967908","13","Company_13","9","00:01:50","0"
"1180","100","41","Account","2024-04-13 23:59:30.967908","1180","1180","21","2024-04-14 00:03:24.967908","41","Company_41","15","00:03:54","0"
"1181","780","19","Billing","2024-03-31 15:31:54.967908","1181","1181","30","2024-03-31 15:44:54.967908","19","Company_19","2","00:13:00","0"
"1182","59","7","Technical","2024-04-26 13:12:39.967908","1182","1182","26","2024-04-26 13:24:52.967908","7","Company_7","35","00:12:13","0"
"1183","19","10","Billing","2024-03-22 07:38:29.967908","1183","1183","20","2024-03-22 07:41:22.967908","10","Company_10","12","00:02:53","0"
"1184","33","1","General Inquiry","2024-04-15 04:03:08.967908","1184","1184","16","2024-04-15 04:04:58.967908","1","Company_1","12","00:01:50","0"
"1185","70","10","Billing","2024-02-19 05:19:10.967908","1185","1185","3","2024-02-19 05:22:23.967908","10","Company_10","12","00:03:13","0"
"1186","43","7","Technical","2024-07-02 22:59:19.967908","1186","1186","49","2024-07-02 23:02:51.967908","7","Company_7","35","00:03:32","0"
"1187","4","49","Technical","2024-05-30 04:37:59.967908","1187","1187","37","2024-05-30 04:38:22.967908","49","Company_49","10","00:00:23","0"
"1188","11","35","Billing","2024-03-12 01:18:09.967908","1188","1188","40","2024-03-12 01:28:57.967908","35","Company_35","16","00:10:48","0"
"1189","330","48","Account","2024-04-09 17:46:00.967908","1189","1189","44","2024-04-09 17:53:08.967908","48","Company_48","21","00:07:08","0"
"1190","79","8","Technical","2024-02-25 07:30:06.967908","1190","1190","25","2024-02-25 07:41:34.967908","8","Company_8","15","00:11:28","0"
"1191","228","13","Account","2024-02-27 01:29:34.967908","1191","1191","23","2024-02-27 01:33:46.967908","13","Company_13","9","00:04:12","0"
"1192","24","21","Account","2024-06-02 22:13:22.967908","1192","1192","44","2024-06-02 22:19:57.967908","21","Company_21","31","00:06:35","0"
"1193","35","2","Account","2024-04-13 04:50:19.967908","1193","1193","1","2024-04-13 04:54:09.967908","2","Company_2","6","00:03:50","0"
"1194","985","42","Technical","2024-06-30 21:35:02.967908","1194","1194","33","2024-06-30 21:42:50.967908","42","Company_42","8","00:07:48","0"
"1195","422","8","Billing","2024-03-11 23:53:18.967908","1195","1195","15","2024-03-11 23:58:19.967908","8","Company_8","15","00:05:01","0"
"1196","850","21","Technical","2024-06-19 08:04:16.967908","1196","1196","17","2024-06-19 08:12:52.967908","21","Company_21","31","00:08:36","0"
"1197","140","1","Technical","2024-08-03 02:42:21.967908","1197","1197","34","2024-08-03 02:44:38.967908","1","Company_1","12","00:02:17","0"
"1198","40","7","Technical","2024-07-11 15:38:56.967908","1198","1198","17","2024-07-11 15:47:26.967908","7","Company_7","35","00:08:30","0"
"1199","862","26","Account","2024-05-21 19:02:37.967908","1199","1199","41","2024-05-21 19:02:41.967908","26","Company_26","8","00:00:04","0"
"1200","169","7","General Inquiry","2024-03-07 09:28:35.967908","1200","1200","44","2024-03-07 09:30:50.967908","7","Company_7","35","00:02:15","0"
"1201","11","35","Technical","2024-08-03 22:33:07.967908","1201","1201","4","2024-08-03 22:36:15.967908","35","Company_35","16","00:03:08","0"
"1202","9","32","Technical","2024-02-18 20:32:39.967908","1202","1202","13","2024-02-18 20:33:03.967908","32","Company_32","47","00:00:24","0"
"1203","28","28","Technical","2024-06-06 22:42:59.967908","1203","1203","4","2024-06-06 22:52:25.967908","28","Company_28","10","00:09:26","0"
"1204","32","21","Technical","2024-04-11 16:30:02.967908","1204","1204","7","2024-04-11 16:33:43.967908","21","Company_21","31","00:03:41","0"
"1205","20","11","Technical","2024-05-17 14:55:53.967908","1205","1205","46","2024-05-17 14:58:22.967908","11","Company_11","4","00:02:29","0"
"1206","849","26","Account","2024-05-19 10:21:11.967908","1206","1206","9","2024-05-19 10:54:09.967908","26","Company_26","8","00:32:58","1"
"1207","819","38","Technical","2024-05-12 00:07:00.967908","1207","1207","23","2024-05-12 00:09:10.967908","38","Company_38","1","00:02:10","0"
"1208","34","4","Account","2024-04-22 15:11:17.967908","1208","1208","33","2024-04-22 15:14:18.967908","4","Company_4","33","00:03:01","0"
"1209","39","45","Technical","2024-03-23 06:34:49.967908","1209","1209","33","2024-03-23 06:46:37.967908","45","Company_45","1","00:11:48","0"
"1210","28","28","Technical","2024-02-26 10:48:58.967908","1210","1210","20","2024-02-26 10:53:54.967908","28","Company_28","10","00:04:56","0"
"1211","31","24","Technical","2024-04-05 12:01:04.967908","1211","1211","4","2024-04-05 12:04:01.967908","24","Company_24","1","00:02:57","0"
"1212","81","31","Technical","2024-08-01 19:18:12.967908","1212","1212","1","2024-08-01 19:19:17.967908","31","Company_31","4","00:01:05","0"
"1213","26","32","Account","2024-05-19 05:45:45.967908","1213","1213","42","2024-05-19 05:47:31.967908","32","Company_32","47","00:01:46","0"
"1214","18","3","Technical","2024-03-09 15:04:04.967908","1214","1214","34","2024-03-09 15:05:43.967908","3","Company_3","14","00:01:39","0"
"1215","238","32","Technical","2024-07-25 02:43:11.967908","1215","1215","27","2024-07-25 03:05:37.967908","32","Company_32","47","00:22:26","0"
"1216","10","33","Technical","2024-02-29 03:54:20.967908","1216","1216","21","2024-02-29 03:59:49.967908","33","Company_33","7","00:05:29","0"
"1217","36","32","Billing","2024-05-04 06:48:55.967908","1217","1217","24","2024-05-04 06:51:04.967908","32","Company_32","47","00:02:09","0"
"1218","96","32","Technical","2024-05-21 23:05:18.967908","1218","1218","15","2024-05-21 23:20:20.967908","32","Company_32","47","00:15:02","0"
"1219","70","10","Billing","2024-03-01 20:37:52.967908","1219","1219","35","2024-03-01 21:04:07.967908","10","Company_10","12","00:26:15","0"
"1220","18","3","Billing","2024-06-07 12:29:48.967908","1220","1220","25","2024-06-07 12:33:22.967908","3","Company_3","14","00:03:34","0"
"1221","33","1","Technical","2024-06-17 16:48:46.967908","1221","1221","9","2024-06-17 16:53:57.967908","1","Company_1","12","00:05:11","0"
"1222","10","33","Technical","2024-06-28 18:28:37.967908","1222","1222","17","2024-06-28 18:34:31.967908","33","Company_33","7","00:05:54","0"
"1223","37","10","Account","2024-02-26 21:13:11.967908","1223","1223","21","2024-02-26 21:15:18.967908","10","Company_10","12","00:02:07","0"
"1224","7","1","Technical","2024-03-16 22:28:56.967908","1224","1224","13","2024-03-16 22:31:16.967908","1","Company_1","12","00:02:20","0"
"1225","55","40","Account","2024-03-16 10:41:40.967908","1225","1225","3","2024-03-16 10:45:03.967908","40","Company_40","8","00:03:23","0"
"1226","69","48","Billing","2024-07-22 23:34:45.967908","1226","1226","4","2024-07-22 23:37:40.967908","48","Company_48","21","00:02:55","0"
"1227","93","7","Account","2024-06-04 18:24:21.967908","1227","1227","4","2024-06-04 18:26:51.967908","7","Company_7","35","00:02:30","0"
"1228","38","23","Billing","2024-04-15 11:21:34.967908","1228","1228","43","2024-04-15 11:25:25.967908","23","Company_23","7","00:03:51","0"
"1229","100","41","General Inquiry","2024-03-04 00:21:18.967908","1229","1229","28","2024-03-04 00:25:51.967908","41","Company_41","15","00:04:33","0"
"1230","378","15","Technical","2024-04-04 16:02:13.967908","1230","1230","7","2024-04-04 16:04:34.967908","15","Company_15","1","00:02:21","0"
"1231","24","21","Technical","2024-03-10 11:24:27.967908","1231","1231","26","2024-03-10 11:26:12.967908","21","Company_21","31","00:01:45","0"
"1232","89","49","Technical","2024-06-03 20:11:31.967908","1232","1232","11","2024-06-03 20:16:39.967908","49","Company_49","10","00:05:08","0"
"1233","58","4","Account","2024-07-13 21:56:52.967908","1233","1233","24","2024-07-13 22:20:45.967908","4","Company_4","33","00:23:53","0"
"1234","44","4","Account","2024-05-07 06:53:41.967908","1234","1234","43","2024-05-07 07:02:25.967908","4","Company_4","33","00:08:44","0"
"1235","49","32","Technical","2024-06-13 05:01:42.967908","1235","1235","10","2024-06-13 05:06:48.967908","32","Company_32","47","00:05:06","0"
"1236","55","40","Account","2024-06-11 05:32:08.967908","1236","1236","37","2024-06-11 05:41:28.967908","40","Company_40","8","00:09:20","0"
"1237","15","42","Technical","2024-07-19 00:30:09.967908","1237","1237","13","2024-07-19 00:37:29.967908","42","Company_42","8","00:07:20","0"
"1238","727","23","Technical","2024-06-15 13:25:18.967908","1238","1238","44","2024-06-15 13:30:39.967908","23","Company_23","7","00:05:21","0"
"1239","68","12","Billing","2024-03-31 07:09:41.967908","1239","1239","42","2024-03-31 07:15:45.967908","12","Company_12","4","00:06:04","0"
"1240","59","7","Billing","2024-07-16 02:22:38.967908","1240","1240","39","2024-07-16 02:41:31.967908","7","Company_7","35","00:18:53","0"
"1241","28","28","Billing","2024-05-27 22:44:52.967908","1241","1241","19","2024-05-27 22:50:15.967908","28","Company_28","10","00:05:23","0"
"1242","45","9","Billing","2024-04-30 08:04:24.967908","1242","1242","19","2024-04-30 08:08:06.967908","9","Company_9","4","00:03:42","0"
"1243","17","11","Billing","2024-05-13 22:55:58.967908","1243","1243","12","2024-05-13 23:02:49.967908","11","Company_11","4","00:06:51","0"
"1244","23","43","Technical","2024-08-10 21:19:14.967908","1244","1244","22","2024-08-10 21:21:01.967908","43","Company_43","6","00:01:47","0"
"1245","27","35","Technical","2024-05-12 10:36:45.967908","1245","1245","47","2024-05-12 10:41:42.967908","35","Company_35","16","00:04:57","0"
"1246","99","4","Technical","2024-04-14 05:08:57.967908","1246","1246","37","2024-04-14 05:14:48.967908","4","Company_4","33","00:05:51","0"
"1247","590","4","General Inquiry","2024-08-01 12:03:01.967908","1247","1247","30","2024-08-01 12:08:54.967908","4","Company_4","33","00:05:53","0"
"1248","68","12","Technical","2024-06-09 18:06:33.967908","1248","1248","46","2024-06-09 18:12:17.967908","12","Company_12","4","00:05:44","0"
"1249","45","9","Account","2024-05-09 17:52:30.967908","1249","1249","12","2024-05-09 17:53:37.967908","9","Company_9","4","00:01:07","0"
"1250","44","4","Technical","2024-04-15 18:33:30.967908","1250","1250","29","2024-04-15 18:39:02.967908","4","Company_4","33","00:05:32","0"
"1251","67","4","Account","2024-06-05 21:23:19.967908","1251","1251","21","2024-06-05 21:31:29.967908","4","Company_4","33","00:08:10","0"
"1252","95","14","Technical","2024-06-16 01:34:49.967908","1252","1252","11","2024-06-16 01:40:53.967908","14","Company_14","1","00:06:04","0"
"1253","81","31","Technical","2024-02-28 04:04:36.967908","1253","1253","37","2024-02-28 04:13:11.967908","31","Company_31","4","00:08:35","0"
"1254","26","32","Account","2024-06-13 20:28:09.967908","1254","1254","48","2024-06-13 20:30:27.967908","32","Company_32","47","00:02:18","0"
"1255","30","22","Technical","2024-07-09 04:26:58.967908","1255","1255","18","2024-07-09 04:32:53.967908","22","Company_22","5","00:05:55","0"
"1256","1","4","Account","2024-03-06 17:50:43.967908","1256","1256","44","2024-03-06 17:56:09.967908","4","Company_4","33","00:05:26","0"
"1257","95","14","Billing","2024-07-13 13:59:45.967908","1257","1257","27","2024-07-13 14:01:07.967908","14","Company_14","1","00:01:22","0"
"1258","90","7","Technical","2024-03-27 19:44:42.967908","1258","1258","37","2024-03-27 19:46:40.967908","7","Company_7","35","00:01:58","0"
"1259","55","40","Technical","2024-06-16 22:29:40.967908","1259","1259","48","2024-06-16 22:35:40.967908","40","Company_40","8","00:06:00","0"
"1260","12","4","Technical","2024-03-28 10:49:55.967908","1260","1260","12","2024-03-28 11:28:18.967908","4","Company_4","33","00:38:23","1"
"1261","554","35","Technical","2024-04-07 20:43:25.967908","1261","1261","23","2024-04-07 20:47:30.967908","35","Company_35","16","00:04:05","0"
"1262","35","2","Technical","2024-06-23 17:12:05.967908","1262","1262","34","2024-06-23 17:17:03.967908","2","Company_2","6","00:04:58","0"
"1263","29","35","General Inquiry","2024-03-03 05:44:39.967908","1263","1263","38","2024-03-03 05:49:31.967908","35","Company_35","16","00:04:52","0"
"1264","56","44","Technical","2024-03-17 23:19:20.967908","1264","1264","23","2024-03-17 23:25:01.967908","44","Company_44","5","00:05:41","0"
"1265","91","32","Technical","2024-04-03 01:14:09.967908","1265","1265","25","2024-04-03 01:26:16.967908","32","Company_32","47","00:12:07","0"
"1266","58","4","Technical","2024-03-21 05:24:47.967908","1266","1266","4","2024-03-21 05:31:54.967908","4","Company_4","33","00:07:07","0"
"1267","72","32","General Inquiry","2024-06-02 15:51:13.967908","1267","1267","30","2024-06-02 17:09:17.967908","32","Company_32","47","01:18:04","1"
"1268","92","35","Technical","2024-03-02 01:12:39.967908","1268","1268","30","2024-03-02 01:16:23.967908","35","Company_35","16","00:03:44","0"
"1269","99","4","Technical","2024-03-17 20:52:41.967908","1269","1269","13","2024-03-17 20:59:53.967908","4","Company_4","33","00:07:12","0"
"1270","4","49","Technical","2024-02-16 23:51:11.967908","1270","1270","42","2024-02-16 23:51:17.967908","49","Company_49","10","00:00:06","0"
"1271","41","19","Billing","2024-05-05 19:12:47.967908","1271","1271","49","2024-05-05 19:21:42.967908","19","Company_19","2","00:08:55","0"
"1272","74","48","General Inquiry","2024-05-13 22:52:57.967908","1272","1272","14","2024-05-13 22:56:35.967908","48","Company_48","21","00:03:38","0"
"1273","61","40","Billing","2024-06-29 08:05:08.967908","1273","1273","47","2024-06-29 08:05:59.967908","40","Company_40","8","00:00:51","0"
"1274","6","7","Technical","2024-06-10 18:44:38.967908","1274","1274","8","2024-06-10 18:46:15.967908","7","Company_7","35","00:01:37","0"
"1275","66","7","Technical","2024-05-17 17:20:03.967908","1275","1275","24","2024-05-17 17:22:31.967908","7","Company_7","35","00:02:28","0"
"1276","100","41","Technical","2024-04-13 00:45:00.967908","1276","1276","18","2024-04-13 00:45:13.967908","41","Company_41","15","00:00:13","0"
